instant,dteday,season,yr,mnth,hr,holiday,weekday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,day,month,year
310,14-01-2011,0,0,1,9,False,5,0,-0.700236631,-0.614891604,0.7274802444464873,-0.579683562,-0.712875467,1.403308521006876,1.246632392294122,14.0,1.0,2011.0
311,14-01-2011,0,0,1,10,False,5,0,-0.207851219,-0.230226438,-0.071167562,-0.089157323,-0.079439145,-0.235594488,-0.234808161,14.0,1.0,2011.0
312,14-01-2011,0,0,1,11,False,5,0,-0.207851219,-0.42192426,-0.29935265,0.6470428617608774,0.2372790155821797,-0.086603306,-0.052164805,14.0,1.0,2011.0
313,14-01-2011,0,0,1,12,False,5,0,0.0383414870177544,-0.037259093,-0.698676553,0.401368916197016,-0.396157306,0.1688101502966649,0.1101848442377811,14.0,1.0,2011.0
314,14-01-2011,0,0,1,13,False,5,0,0.2845341931317559,-0.037259093,-1.098000456,1.5056691932466126,-0.079439145,0.466792515640509,0.4348841436824499,14.0,1.0,2011.0
315,14-01-2011,0,0,1,14,False,5,0,0.2845341931317559,0.1544387292524745,-0.869815369,0.6470428617608774,0.0789199351608125,0.1688101502966649,0.1710659628836565,14.0,1.0,2011.0
316,14-01-2011,0,0,1,15,False,5,0,0.5307268992457574,0.5391038961017014,-1.040954184,-0.334009617,0.7123562568462813,0.1688101502966649,0.2522407877448237,14.0,1.0,2011.0
317,14-01-2011,0,0,1,16,False,5,0,0.2845341931317559,0.5391038961017014,-0.869815369,-0.824535856,-0.237798226,0.7647748809843532,0.6987023244812434,14.0,1.0,2011.0
318,14-01-2011,0,0,1,17,False,5,0,0.2845341931317559,0.3474060736784892,-0.869815369,-0.334009617,-0.079439145,2.212117798368739,2.0989680533363777,14.0,1.0,2011.0
319,14-01-2011,0,0,1,18,False,5,0,0.0383414870177544,0.7320712405277162,-0.527537737,-1.683162187,0.0789199351608125,1.7651442503529726,1.6930939290305416,14.0,1.0,2011.0
320,14-01-2011,0,0,1,19,False,5,0,-0.454043925,-0.037259093,0.1570175254435854,-0.946962002,-0.237798226,0.807343790319188,0.739289736911827,14.0,1.0,2011.0
321,14-01-2011,0,0,1,20,False,5,0,-0.207851219,0.5391038961017014,0.1570175254435854,-1.683162187,-0.712875467,0.3603702423034218,0.2522407877448237,14.0,1.0,2011.0
322,14-01-2011,0,0,1,21,False,5,0,-0.454043925,0.3474060736784892,0.7274802444464873,-1.683162187,-0.079439145,-0.065318851,-0.072458512,14.0,1.0,2011.0
323,14-01-2011,0,0,1,22,False,5,1,-0.454043925,0.3474060736784892,0.7274802444464873,-1.683162187,-0.396157306,-0.363301216,-0.397157811,14.0,1.0,2011.0
324,14-01-2011,0,0,1,23,False,5,1,-0.207851219,0.5391038961017014,-0.071167562,-1.683162187,-0.554516387,-0.533576854,-0.579801167,14.0,1.0,2011.0
325,15-01-2011,0,0,1,0,False,6,0,-0.207851219,0.5391038961017014,-0.071167562,-1.683162187,-0.237798226,-0.554861308,-0.559507461,15.0,1.0,2011.0
326,15-01-2011,0,0,1,1,False,6,1,-0.454043925,-0.037259093,0.1570175254435854,-0.946962002,-0.396157306,-0.703852491,-0.721857111,15.0,1.0,2011.0
327,15-01-2011,0,0,1,2,False,6,1,-0.454043925,-0.037259093,0.1570175254435854,-0.946962002,-0.712875467,-0.831559219,-0.88420676,15.0,1.0,2011.0
328,15-01-2011,0,0,1,3,False,6,1,-0.454043925,0.3474060736784892,0.1570175254435854,-1.683162187,-0.554516387,-0.937981492,-0.965381585,15.0,1.0,2011.0
329,15-01-2011,0,0,1,4,False,6,1,-0.454043925,0.3474060736784892,0.1570175254435854,-1.683162187,-0.712875467,-0.980550402,-1.026262704,15.0,1.0,2011.0
330,15-01-2011,0,0,1,5,False,6,0,-0.454043925,0.3474060736784892,0.1570175254435854,-1.683162187,-0.712875467,-1.06568822,-1.107437529,15.0,1.0,2011.0
331,15-01-2011,0,0,1,6,False,6,0,-0.700236631,-0.42192426,0.3852026130447464,-0.824535856,-0.554516387,-1.044403766,-1.066850116,15.0,1.0,2011.0
332,15-01-2011,0,0,1,7,False,6,0,-0.700236631,0.1544387292524745,0.3852026130447464,-1.683162187,-0.554516387,-0.895412583,-0.924794173,15.0,1.0,2011.0
333,15-01-2011,0,0,1,8,False,6,0,-0.700236631,-0.614891604,0.3852026130447464,-0.579683562,-0.554516387,-0.618714672,-0.660975992,15.0,1.0,2011.0
334,15-01-2011,0,0,1,9,False,6,0,-0.454043925,-0.230226438,0.4422488849450366,-0.579683562,-0.396157306,-0.42715458,-0.45803893,15.0,1.0,2011.0
335,15-01-2011,0,0,1,10,False,6,0,-0.207851219,-0.037259093,0.1570175254435854,-0.334009617,-0.396157306,0.12624124096183,0.0695974318071975,15.0,1.0,2011.0
336,15-01-2011,0,0,1,11,False,6,0,0.0383414870177544,-0.037259093,-0.071167562,0.1565166226250073,2.1375879806385862,0.0623878769595777,0.3334156126059909,15.0,1.0,2011.0
337,15-01-2011,0,0,1,12,False,6,0,0.5307268992457574,0.3474060736784892,-0.470491465,0.1565166226250073,1.662510739374485,0.4880769703079264,0.6784086182659516,15.0,1.0,2011.0
338,15-01-2011,0,0,1,13,False,6,0,1.0231123114737612,0.7320712405277162,-1.040954184,0.7694690085468815,2.612665221902688,0.6157836983124311,0.9219330928494532,15.0,1.0,2011.0
339,15-01-2011,0,0,1,14,False,6,0,1.2693050175877625,1.116736407376943,-0.983907913,0.6470428617608774,3.404460624009524,0.8711971543214404,1.2669260985094135,15.0,1.0,2011.0
340,15-01-2011,0,0,1,15,False,6,1,1.5154977237017642,1.50140157422617,-1.155046728,-0.089157323,2.612665221902688,1.2117484290001197,1.4901568668776235,15.0,1.0,2011.0
341,15-01-2011,0,0,1,16,False,6,1,1.761690429815766,1.693099396649382,-1.269139272,-0.089157323,4.512974186959094,0.9350505183236928,1.4698631606623318,15.0,1.0,2011.0
342,15-01-2011,0,0,1,17,False,6,1,1.5154977237017642,1.3084342298001552,-1.155046728,0.6470428617608774,3.879537865273625,0.0623878769595777,0.5566463809742007,15.0,1.0,2011.0
343,15-01-2011,0,0,1,18,False,6,1,1.2693050175877625,1.116736407376943,-0.641630281,0.401368916197016,1.662510739374485,0.3816546969708393,0.5769400871894925,15.0,1.0,2011.0
344,15-01-2011,0,0,1,19,False,6,1,1.5154977237017642,1.3084342298001552,-0.983907913,0.401368916197016,1.5041516589531174,0.1900946049640823,0.3740030250365745,15.0,1.0,2011.0
345,15-01-2011,0,0,1,20,False,6,1,1.5154977237017642,1.3084342298001552,-0.983907913,0.401368916197016,0.2372790155821797,-0.342016762,-0.29568928,15.0,1.0,2011.0
346,15-01-2011,0,0,1,21,False,6,1,1.5154977237017642,1.3084342298001552,-0.983907913,0.1565166226250073,0.2372790155821797,-0.001465487,0.0290100193766139,15.0,1.0,2011.0
347,15-01-2011,0,0,1,22,False,6,1,1.2693050175877625,1.50140157422617,-0.812769097,-0.824535856,-0.712875467,-0.533576854,-0.600094873,15.0,1.0,2011.0
348,15-01-2011,0,0,1,23,False,6,0,1.2693050175877625,1.116736407376943,-0.641630281,0.6470428617608774,0.0789199351608125,-0.256878943,-0.234808161,15.0,1.0,2011.0
349,16-01-2011,0,0,1,0,False,0,0,0.7769196053597593,1.3084342298001552,-0.01412129,-1.683162187,0.2372790155821797,-0.384585671,-0.336276692,16.0,1.0,2011.0
350,16-01-2011,0,0,1,1,False,0,0,0.7769196053597593,0.9237690629509284,-0.01412129,-0.579683562,-0.079439145,-0.682568036,-0.660975992,16.0,1.0,2011.0
351,16-01-2011,0,0,1,2,False,0,0,0.7769196053597593,1.116736407376943,-0.01412129,-0.946962002,-0.237798226,-0.810274764,-0.803031935,16.0,1.0,2011.0
352,16-01-2011,0,0,1,3,False,0,0,0.2845341931317559,0.9237690629509284,0.7274802444464873,-1.683162187,0.7123562568462813,-0.959265947,-0.823325642,16.0,1.0,2011.0
353,16-01-2011,0,0,1,4,False,0,0,0.7769196053597593,0.7320712405277162,-0.01412129,-0.334009617,-0.712875467,-1.06568822,-1.107437529,16.0,1.0,2011.0
354,16-01-2011,0,0,1,5,False,0,1,0.7769196053597593,0.7320712405277162,-0.01412129,-0.334009617,-0.554516387,-1.06568822,-1.087143822,16.0,1.0,2011.0
355,16-01-2011,0,0,1,6,False,0,1,0.7769196053597593,0.7320712405277162,-0.01412129,-0.334009617,-0.712875467,-1.06568822,-1.107437529,16.0,1.0,2011.0
356,16-01-2011,0,0,1,7,False,0,1,0.5307268992457574,0.1544387292524745,-0.01412129,0.7694690085468815,-0.712875467,-1.023119311,-1.066850116,16.0,1.0,2011.0
357,16-01-2011,0,0,1,8,False,0,0,0.2845341931317559,0.1544387292524745,-0.071167562,0.6470428617608774,-0.712875467,-0.703852491,-0.762444523,16.0,1.0,2011.0
358,16-01-2011,0,0,1,9,False,0,0,0.2845341931317559,0.1544387292524745,-0.29935265,0.401368916197016,-0.237798226,-0.46972349,-0.478332636,16.0,1.0,2011.0
359,16-01-2011,0,0,1,10,False,0,0,0.2845341931317559,0.1544387292524745,-0.29935265,0.6470428617608774,0.5539971764249141,0.4242236063056742,0.4754715561130335,16.0,1.0,2011.0
360,16-01-2011,0,0,1,11,False,0,0,0.5307268992457574,0.3474060736784892,-0.698676553,0.401368916197016,2.929383382745422,0.4029391516382567,0.7595834431271188,16.0,1.0,2011.0
361,16-01-2011,0,0,1,12,False,0,0,0.5307268992457574,0.1544387292524745,-0.869815369,0.6470428617608774,3.879537865273625,0.5093614249753439,0.9828142114953284,16.0,1.0,2011.0
362,16-01-2011,0,0,1,13,False,0,0,0.7769196053597593,0.3474060736784892,-1.212093,0.7694690085468815,2.929383382745422,0.9350505183236928,1.2669260985094135,16.0,1.0,2011.0
363,16-01-2011,0,0,1,14,False,0,0,1.0231123114737612,0.9237690629509284,-1.155046728,0.401368916197016,2.771024302324055,0.3816546969708393,0.7189960306965352,16.0,1.0,2011.0
364,16-01-2011,0,0,1,15,False,0,0,0.7769196053597593,0.5391038961017014,-1.040954184,0.401368916197016,4.829692347801829,0.5732147889775963,1.1654575674329548,16.0,1.0,2011.0
365,16-01-2011,0,0,1,16,False,0,0,0.5307268992457574,0.3474060736784892,-1.040954184,0.1565166226250073,2.771024302324055,0.5519303343101788,0.8813456804188696,16.0,1.0,2011.0
366,16-01-2011,0,0,1,17,False,0,0,0.2845341931317559,0.1544387292524745,-1.098000456,0.401368916197016,2.929383382745422,0.658352607647266,1.0031079177106204,16.0,1.0,2011.0
367,16-01-2011,0,0,1,18,False,0,0,0.0383414870177544,0.1544387292524745,-0.926861641,-0.334009617,1.0290744176890156,0.1049567862944126,0.2319470815295319,16.0,1.0,2011.0
368,16-01-2011,0,0,1,19,False,0,0,-0.207851219,-0.037259093,-0.527537737,-0.579683562,1.5041516589531174,-0.086603306,0.1101848442377811,16.0,1.0,2011.0
369,16-01-2011,0,0,1,20,False,0,0,-0.207851219,-0.037259093,-0.527537737,-0.334009617,0.3956380960035469,-0.022749942,0.0290100193766139,16.0,1.0,2011.0
370,16-01-2011,0,0,1,21,False,0,0,-0.207851219,-0.037259093,-0.29935265,-0.334009617,0.2372790155821797,-0.618714672,-0.559507461,16.0,1.0,2011.0
371,16-01-2011,0,0,1,22,False,0,1,0.0383414870177544,0.1544387292524745,-0.413445194,-0.579683562,-0.396157306,-0.682568036,-0.701563404,16.0,1.0,2011.0
372,16-01-2011,0,0,1,23,False,0,1,0.0383414870177544,0.3474060736784892,-0.926861641,-0.824535856,-0.712875467,-0.703852491,-0.762444523,16.0,1.0,2011.0
373,17-01-2011,0,0,1,0,True,1,1,0.0383414870177544,-0.037259093,-0.527537737,0.1565166226250073,-0.554516387,-0.7464214,-0.782738229,17.0,1.0,2011.0
374,17-01-2011,0,0,1,1,True,1,1,0.0383414870177544,-0.037259093,-0.698676553,-0.089157323,-0.554516387,-0.767705855,-0.803031935,17.0,1.0,2011.0
375,17-01-2011,0,0,1,2,True,1,1,-0.207851219,-0.42192426,-0.755722825,0.401368916197016,-0.712875467,-0.916697038,-0.965381585,17.0,1.0,2011.0
376,17-01-2011,0,0,1,3,True,1,1,-0.207851219,-0.230226438,-0.755722825,-0.089157323,-0.712875467,-1.044403766,-1.087143822,17.0,1.0,2011.0
377,17-01-2011,0,0,1,4,True,1,1,-0.207851219,-0.037259093,-0.755722825,-0.579683562,-0.554516387,-1.044403766,-1.066850116,17.0,1.0,2011.0
378,17-01-2011,0,0,1,5,True,1,1,-0.207851219,-0.037259093,-0.755722825,-0.334009617,-0.712875467,-1.06568822,-1.107437529,17.0,1.0,2011.0
379,17-01-2011,0,0,1,6,True,1,1,-0.207851219,-0.230226438,-0.755722825,-0.089157323,-0.712875467,-0.980550402,-1.026262704,17.0,1.0,2011.0
380,17-01-2011,0,0,1,7,True,1,1,-0.454043925,-0.230226438,-0.356398922,-0.579683562,-0.079439145,-0.895412583,-0.863913054,17.0,1.0,2011.0
381,17-01-2011,0,0,1,8,True,1,1,-0.454043925,-0.614891604,-0.527537737,0.1565166226250073,-0.237798226,-0.448439035,-0.45803893,17.0,1.0,2011.0
382,17-01-2011,0,0,1,9,True,1,1,-0.454043925,-0.614891604,-0.527537737,0.1565166226250073,0.5539971764249141,-0.256878943,-0.173927043,17.0,1.0,2011.0
383,17-01-2011,0,0,1,10,True,1,1,-0.454043925,-0.614891604,-0.356398922,0.401368916197016,0.3956380960035469,-0.022749942,0.0290100193766139,17.0,1.0,2011.0
384,17-01-2011,0,0,1,11,True,1,1,-0.454043925,-0.614891604,-0.071167562,-0.089157323,0.7123562568462813,0.0836723316269951,0.1710659628836565,17.0,1.0,2011.0
385,17-01-2011,0,0,1,12,True,1,1,-0.207851219,-0.037259093,-0.527537737,-0.579683562,0.8707153372676485,0.4029391516382567,0.4957652623283253,17.0,1.0,2011.0
386,17-01-2011,0,0,1,13,True,1,1,-0.207851219,-0.037259093,-0.527537737,-0.579683562,1.3457925785317502,0.6157836983124311,0.7595834431271188,17.0,1.0,2011.0
387,17-01-2011,0,0,1,14,True,1,1,-0.207851219,0.1544387292524745,-0.755722825,-0.824535856,1.187433498110383,0.4880769703079264,0.6175274996200761,17.0,1.0,2011.0
388,17-01-2011,0,0,1,15,True,1,1,0.0383414870177544,0.1544387292524745,-0.527537737,-0.334009617,2.612665221902688,0.4455080609730916,0.7595834431271188,17.0,1.0,2011.0
389,17-01-2011,0,0,1,16,True,1,1,0.0383414870177544,0.1544387292524745,-0.527537737,-0.334009617,0.2372790155821797,0.5306458796427613,0.5363526747589089,17.0,1.0,2011.0
390,17-01-2011,0,0,1,17,True,1,0,0.0383414870177544,-0.037259093,-0.29935265,-0.089157323,-0.079439145,0.3390857876360044,0.3131219063906991,17.0,1.0,2011.0
391,17-01-2011,0,0,1,18,True,1,1,-0.207851219,-0.42192426,-0.071167562,0.401368916197016,0.3956380960035469,0.7222059716495183,0.739289736911827,17.0,1.0,2011.0
392,17-01-2011,0,0,1,19,True,1,2,-0.207851219,-0.230226438,0.1570175254435854,-0.089157323,-0.396157306,0.1475256956292474,0.0898911380224893,17.0,1.0,2011.0
393,17-01-2011,0,0,1,20,True,1,2,-0.454043925,-0.614891604,1.35498923534968,-0.089157323,-0.079439145,-0.46972349,-0.45803893,17.0,1.0,2011.0
394,17-01-2011,0,0,1,21,True,1,2,-0.454043925,-0.614891604,1.35498923534968,-0.089157323,-0.237798226,-0.576145763,-0.579801167,17.0,1.0,2011.0
395,17-01-2011,0,0,1,22,True,1,2,-0.700236631,-0.999556771,2.0965907700534525,0.401368916197016,-0.712875467,-0.810274764,-0.863913054,17.0,1.0,2011.0
396,17-01-2011,0,0,1,23,True,1,2,-0.454043925,-0.806589427,1.697266866751421,0.6470428617608774,-0.554516387,-1.023119311,-1.04655641,17.0,1.0,2011.0
397,18-01-2011,0,0,1,12,False,2,1,0.0383414870177544,-0.230226438,1.697266866751421,1.015142954110743,-0.712875467,-1.023119311,-1.066850116,18.0,1.0,2011.0
398,18-01-2011,0,0,1,13,False,2,1,0.0383414870177544,-0.037259093,1.697266866751421,0.1565166226250073,-0.712875467,-0.618714672,-0.681269698,18.0,1.0,2011.0
399,18-01-2011,0,0,1,14,False,2,1,0.2845341931317559,0.3474060736784892,1.35498923534968,-0.334009617,-0.396157306,-0.533576854,-0.559507461,18.0,1.0,2011.0
400,18-01-2011,0,0,1,15,False,2,1,0.2845341931317559,0.3474060736784892,1.7543131386517112,-0.334009617,-0.237798226,-0.405870126,-0.417451517,18.0,1.0,2011.0
401,18-01-2011,0,0,1,16,False,2,1,0.2845341931317559,0.3474060736784892,1.7543131386517112,-0.089157323,-0.712875467,0.2113790596314998,0.1101848442377811,18.0,1.0,2011.0
402,18-01-2011,0,0,1,17,False,2,1,0.2845341931317559,0.3474060736784892,1.46908177915026,-0.089157323,-0.554516387,1.5522997036787982,1.4089820420164565,18.0,1.0,2011.0
403,18-01-2011,0,0,1,18,False,2,1,0.2845341931317559,0.3474060736784892,1.35498923534968,-0.334009617,-0.554516387,1.7225753410181377,1.571331691738791,18.0,1.0,2011.0
404,18-01-2011,0,0,1,19,False,2,1,0.2845341931317559,0.3474060736784892,1.35498923534968,-0.579683562,-0.554516387,0.998903882325945,0.8813456804188696,18.0,1.0,2011.0
405,18-01-2011,0,0,1,20,False,2,1,0.2845341931317559,0.9237690629509284,1.7543131386517112,-1.683162187,-0.712875467,0.6796370623146835,0.5566463809742007,18.0,1.0,2011.0
406,18-01-2011,0,0,1,21,False,2,1,0.2845341931317559,0.5391038961017014,2.0965907700534525,-0.824535856,-0.712875467,-0.214310034,-0.29568928,18.0,1.0,2011.0
407,18-01-2011,0,0,1,22,False,2,1,0.2845341931317559,0.7320712405277162,2.0965907700534525,-0.946962002,-0.712875467,-0.384585671,-0.45803893,18.0,1.0,2011.0
408,18-01-2011,0,0,1,23,False,2,1,0.2845341931317559,0.9237690629509284,2.0965907700534525,-1.683162187,-0.554516387,-0.682568036,-0.721857111,18.0,1.0,2011.0
409,19-01-2011,0,0,1,0,False,3,1,0.2845341931317559,0.9237690629509284,2.0965907700534525,-1.683162187,-0.712875467,-1.023119311,-1.066850116,19.0,1.0,2011.0
410,19-01-2011,0,0,1,1,False,3,2,0.2845341931317559,0.3474060736784892,2.0965907700534525,-0.579683562,-0.554516387,-0.959265947,-0.985675291,19.0,1.0,2011.0
411,19-01-2011,0,0,1,2,False,3,2,0.2845341931317559,0.3474060736784892,2.0965907700534525,-0.579683562,-0.712875467,-1.023119311,-1.066850116,19.0,1.0,2011.0
412,19-01-2011,0,0,1,4,False,3,2,0.2845341931317559,0.3474060736784892,2.0965907700534525,-0.579683562,-0.554516387,-1.06568822,-1.087143822,19.0,1.0,2011.0
413,19-01-2011,0,0,1,5,False,3,1,0.2845341931317559,0.7320712405277162,2.0965907700534525,-0.946962002,-0.712875467,-0.937981492,-0.985675291,19.0,1.0,2011.0
414,19-01-2011,0,0,1,6,False,3,1,0.2845341931317559,0.7320712405277162,2.0965907700534525,-0.946962002,-0.712875467,-0.405870126,-0.478332636,19.0,1.0,2011.0
415,19-01-2011,0,0,1,7,False,3,1,0.5307268992457574,0.7320712405277162,2.0395444981531625,-0.824535856,-0.554516387,0.807343790319188,0.6987023244812434,19.0,1.0,2011.0
416,19-01-2011,0,0,1,8,False,3,1,0.5307268992457574,0.7320712405277162,2.0965907700534525,-0.824535856,-0.554516387,3.084780439732853,2.870128889517466,19.0,1.0,2011.0
417,19-01-2011,0,0,1,9,False,3,1,0.5307268992457574,0.7320712405277162,2.0965907700534525,-0.824535856,-0.396157306,1.190463974332702,1.0842827425717876,19.0,1.0,2011.0
418,19-01-2011,0,0,1,10,False,3,1,0.7769196053597593,0.9237690629509284,2.0965907700534525,-0.579683562,-0.554516387,-0.10788776,-0.173927043,19.0,1.0,2011.0
419,19-01-2011,0,0,1,11,False,3,1,1.0231123114737612,1.3084342298001552,1.7543131386517112,-0.946962002,0.0789199351608125,-0.086603306,-0.072458512,19.0,1.0,2011.0
420,19-01-2011,0,0,1,12,False,3,1,1.2693050175877625,1.50140157422617,1.4120355072499704,-0.946962002,0.0789199351608125,0.2965168783011695,0.2928282001754073,19.0,1.0,2011.0
421,19-01-2011,0,0,1,13,False,3,0,2.500268548157772,2.655397074773852,0.3281563411444561,0.6470428617608774,1.0290744176890156,0.3390857876360044,0.4551778498977417,19.0,1.0,2011.0
422,19-01-2011,0,0,1,14,False,3,0,2.500268548157772,2.655397074773852,0.0999712535432951,0.401368916197016,0.3956380960035469,0.3603702423034218,0.3942967312518664,19.0,1.0,2011.0
423,19-01-2011,0,0,1,15,False,3,0,2.500268548157772,2.655397074773852,-0.128213834,0.6470428617608774,-0.079439145,0.5732147889775963,0.5363526747589089,19.0,1.0,2011.0
424,19-01-2011,0,0,1,16,False,3,0,2.2540758420437697,2.462429730347836,0.0999712535432951,1.5056691932466126,0.8707153372676485,0.9137660636562752,0.9828142114953284,19.0,1.0,2011.0
425,19-01-2011,0,0,1,17,False,3,0,2.0078831359297675,1.693099396649382,0.0429249816430048,1.015142954110743,0.3956380960035469,2.957073711728349,2.870128889517466,19.0,1.0,2011.0
426,19-01-2011,0,0,1,18,False,3,0,1.761690429815766,1.50140157422617,0.2711100692441659,0.6470428617608774,0.0789199351608125,2.2334022530361564,2.139555465766961,19.0,1.0,2011.0
427,19-01-2011,0,0,1,19,False,3,0,1.5154977237017642,1.116736407376943,0.0429249816430048,1.7505214868186214,-0.079439145,1.2117484290001197,1.1451638612176631,19.0,1.0,2011.0
428,19-01-2011,0,0,1,20,False,3,0,1.5154977237017642,1.3084342298001552,-0.413445194,0.7694690085468815,-0.396157306,0.4880769703079264,0.4145904374671582,19.0,1.0,2011.0
429,19-01-2011,0,0,1,21,False,3,0,1.5154977237017642,1.116736407376943,-0.413445194,1.7505214868186214,-0.079439145,0.0836723316269951,0.0695974318071975,19.0,1.0,2011.0
430,19-01-2011,0,0,1,22,False,3,0,1.2693050175877625,1.3084342298001552,-0.242306378,-0.334009617,0.2372790155821797,0.0411034222921602,0.0695974318071975,19.0,1.0,2011.0
431,19-01-2011,0,0,1,23,False,3,0,1.2693050175877625,0.9237690629509284,-0.242306378,2.1186215791684866,-0.554516387,-0.512292399,-0.559507461,19.0,1.0,2011.0
432,20-01-2011,0,0,1,0,False,4,0,0.7769196053597593,0.3474060736784892,-0.01412129,1.5056691932466126,0.0789199351608125,-0.916697038,-0.863913054,20.0,1.0,2011.0
433,20-01-2011,0,0,1,1,False,4,0,0.7769196053597593,0.9237690629509284,-0.01412129,-1.683162187,-0.396157306,-1.023119311,-1.026262704,20.0,1.0,2011.0
434,20-01-2011,0,0,1,2,False,4,0,0.7769196053597593,0.9237690629509284,-0.01412129,-1.683162187,-0.712875467,-1.044403766,-1.087143822,20.0,1.0,2011.0
435,20-01-2011,0,0,1,3,False,4,0,0.7769196053597593,0.7320712405277162,-0.01412129,-0.334009617,-0.712875467,-1.06568822,-1.107437529,20.0,1.0,2011.0
436,20-01-2011,0,0,1,4,False,4,0,0.7769196053597593,0.7320712405277162,-0.01412129,-0.334009617,-0.712875467,-1.06568822,-1.107437529,20.0,1.0,2011.0
437,20-01-2011,0,0,1,5,False,4,0,0.5307268992457574,0.3474060736784892,0.2140637973438756,0.1565166226250073,-0.712875467,-0.959265947,-1.005968998,20.0,1.0,2011.0
438,20-01-2011,0,0,1,6,False,4,0,0.2845341931317559,0.1544387292524745,0.2140637973438756,0.1565166226250073,-0.712875467,-0.342016762,-0.417451517,20.0,1.0,2011.0
439,20-01-2011,0,0,1,7,False,4,0,0.2845341931317559,0.1544387292524745,-0.071167562,0.1565166226250073,-0.554516387,1.0414727916607798,0.9219330928494532,20.0,1.0,2011.0
440,20-01-2011,0,0,1,8,False,4,0,0.2845341931317559,0.1544387292524745,-0.071167562,0.6470428617608774,-0.396157306,4.170287627771143,3.92540161271264,20.0,1.0,2011.0
441,20-01-2011,0,0,1,9,False,4,1,0.5307268992457574,0.3474060736784892,-0.242306378,0.1565166226250073,-0.237798226,1.8928509783574767,1.7742687538917088,20.0,1.0,2011.0
442,20-01-2011,0,0,1,10,False,4,0,0.7769196053597593,0.3474060736784892,-0.470491465,0.7694690085468815,-0.554516387,0.1049567862944126,0.0290100193766139,20.0,1.0,2011.0
443,20-01-2011,0,0,1,11,False,4,1,1.0231123114737612,0.9237690629509284,-0.641630281,-0.334009617,0.0789199351608125,0.2539479689663346,0.2522407877448237,20.0,1.0,2011.0
444,20-01-2011,0,0,1,12,False,4,1,1.2693050175877625,1.693099396649382,-0.812769097,-1.683162187,0.3956380960035469,0.5519303343101788,0.5769400871894925,20.0,1.0,2011.0
445,20-01-2011,0,0,1,13,False,4,1,1.0231123114737612,1.116736407376943,-0.641630281,-0.824535856,1.187433498110383,0.7434904263169357,0.8610519742035778,20.0,1.0,2011.0
446,20-01-2011,0,0,1,14,False,4,1,1.2693050175877625,1.3084342298001552,-0.641630281,-0.579683562,0.2372790155821797,0.5093614249753439,0.5160589685436172,20.0,1.0,2011.0
447,20-01-2011,0,0,1,15,False,4,1,1.5154977237017642,1.50140157422617,-0.641630281,-0.089157323,0.5539971764249141,0.2326635142989172,0.2928282001754073,20.0,1.0,2011.0
448,20-01-2011,0,0,1,16,False,4,1,1.2693050175877625,1.3084342298001552,-0.413445194,-0.579683562,0.5539971764249141,0.6796370623146835,0.7189960306965352,20.0,1.0,2011.0
449,20-01-2011,0,0,1,17,False,4,1,1.2693050175877625,1.50140157422617,-0.413445194,-0.824535856,0.5539971764249141,3.318909441074445,3.2354156013927184,20.0,1.0,2011.0
450,20-01-2011,0,0,1,18,False,4,1,0.7769196053597593,0.7320712405277162,-0.01412129,-0.089157323,-0.554516387,2.8293669837238444,2.6266044149339645,20.0,1.0,2011.0
451,20-01-2011,0,0,1,19,False,4,0,0.7769196053597593,0.3474060736784892,-0.01412129,1.015142954110743,0.2372790155821797,2.020557706361982,1.9569121098293352,20.0,1.0,2011.0
452,20-01-2011,0,0,1,20,False,4,1,0.7769196053597593,0.5391038961017014,0.2140637973438756,0.6470428617608774,-0.396157306,1.5522997036787982,1.4292757482317482,20.0,1.0,2011.0
453,20-01-2011,0,0,1,21,False,4,1,0.5307268992457574,0.3474060736784892,0.2140637973438756,0.401368916197016,-0.237798226,0.0623878769595777,0.0290100193766139,20.0,1.0,2011.0
454,20-01-2011,0,0,1,22,False,4,1,0.5307268992457574,0.1544387292524745,0.4992951568453269,0.6470428617608774,-0.712875467,0.1049567862944126,0.0087163131613221,20.0,1.0,2011.0
455,20-01-2011,0,0,1,23,False,4,1,0.5307268992457574,0.1544387292524745,0.4992951568453269,1.015142954110743,-0.237798226,-0.491007944,-0.498626342,20.0,1.0,2011.0
456,21-01-2011,0,0,1,0,False,5,1,0.5307268992457574,0.3474060736784892,0.7845265163467775,0.401368916197016,-0.554516387,-0.661283582,-0.701563404,21.0,1.0,2011.0
457,21-01-2011,0,0,1,1,False,5,1,0.5307268992457574,0.3474060736784892,0.7845265163467775,0.401368916197016,-0.712875467,-0.959265947,-1.005968998,21.0,1.0,2011.0
458,21-01-2011,0,0,1,2,False,5,2,0.5307268992457574,0.5391038961017014,1.069757875848229,-0.334009617,-0.712875467,-1.044403766,-1.087143822,21.0,1.0,2011.0
459,21-01-2011,0,0,1,3,False,5,2,0.2845341931317559,0.1544387292524745,1.35498923534968,0.7694690085468815,-0.712875467,-1.06568822,-1.107437529,21.0,1.0,2011.0
460,21-01-2011,0,0,1,4,False,5,1,0.2845341931317559,0.7320712405277162,1.7543131386517112,-0.946962002,-0.712875467,-1.06568822,-1.107437529,21.0,1.0,2011.0
461,21-01-2011,0,0,1,5,False,5,0,0.5307268992457574,-0.037259093,0.2140637973438756,1.7505214868186214,-0.554516387,-1.001834856,-1.026262704,21.0,1.0,2011.0
